backend_step_index,log_w,log_n,log_q,s,residual_norm,converged,newton_iterations,continuation_status,step_size,loca_continuation_mode,lambda1_real,lambda1_imag,lambda2_real,lambda2_imag,lambda3_real,lambda3_imag,eigenvalue_regime,stability_classification,eigenvalue_source,jacobian_coordinate_system,physical_jacobian_11,physical_jacobian_12,physical_jacobian_13,physical_jacobian_21,physical_jacobian_22,physical_jacobian_23,physical_jacobian_31,physical_jacobian_32,physical_jacobian_33
169,-5.84878447307052873e+00,6.88800084966470738e+00,-1.54318320395798629e+01,1.44015928305389718e+00,8.92485134680701435e-11,true,0,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,-9.94403438631798024e-04,1.71484861297149663e-03,-9.94403438631798024e-04,-1.71484861297149663e-03,-3.73787174207822290e-03,0.00000000000000000e+00,complex_pair,stable,teuchos_lapack_geev,physical_ode_state,-6.13734421064059273e-04,-6.05885749099475332e+06,6.86069615012523172e+02,1.03452500351646431e-12,-5.10647649631412823e-03,1.72834458326884033e-09,-2.78762020786392833e-09,-6.87992761966247190e+00,-6.46770196362862418e-06
170,-5.83841691102040095e+00,6.89831011484493839e+00,-1.54214764344413577e+01,1.44018649010711530e+00,3.49828836313003973e-17,true,1,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,-9.90785603963051115e-04,1.72662376084216839e-03,-9.90785603963051115e-04,-1.72662376084216839e-03,-3.74535110043781958e-03,0.00000000000000000e+00,complex_pair,stable,teuchos_lapack_geev,physical_ode_state,-6.13753381641910976e-04,-6.05876390264979377e+06,6.93200487203139346e+02,1.03460491840500941e-12,-5.10663422492515021e-03,1.74628168245407709e-09,-2.78783557818131802e-09,-6.88014032705672207e+00,-6.53470179686285683e-06
171,-5.82804934897027405e+00,6.90861938002516940e+00,-1.54111208293028525e+01,1.44021369716033343e+00,7.46222444008507809e-11,true,0,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,-9.87171954166821304e-04,1.73839753933312897e-03,-9.87171954166821304e-04,-1.73839753933312897e-03,-3.75282279344035102e-03,0.00000000000000000e+00,complex_pair,stable,teuchos_lapack_geev,physical_ode_state,-6.13772342805526537e-04,-6.05867031575044990e+06,7.00405476272110377e+02,1.03468483749044557e-12,-5.10679196328536582e-03,1.76440493637392217e-09,-2.78805095448712602e-09,-6.88035301474273453e+00,-6.60239568309735140e-06
172,-5.81768178692014626e+00,6.91892851111144047e+00,-1.54007653324224876e+01,1.44024090390604176e+00,6.28984326580121133e-17,true,1,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,-9.83562358648967187e-04,1.75017067253141088e-03,-9.83562358648967187e-04,-1.75017067253141088e-03,-3.76028723166406571e-03,0.00000000000000000e+00,complex_pair,stable,teuchos_lapack_geev,physical_ode_state,-6.13791315126791990e-04,-6.05857667812060192e+06,7.07685269868157434e+02,1.03476478714563981e-12,-5.10694984422879923e-03,1.78271605328051890e-09,-2.78826635884625494e-09,-6.88056555940538406e+00,-6.67078960641491097e-06
173,-5.80731422487001847e+00,6.92923764219771154e+00,-1.53904098355421226e+01,1.44026811065175009e+00,8.92556247970725093e-11,true,0,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,-9.79956600319074975e-04,1.76194415955857001e-03,-9.79956600319074975e-04,-1.76194415955857001e-03,-3.76774471433733577e-03,0.00000000000000000e+00,complex_pair,stable,teuchos_lapack_geev,physical_ode_state,-6.13810288034510963e-04,-6.05848304193793703e+06,7.15040727342623995e+02,1.03484474100237033e-12,-5.10710773492952484e-03,1.80121720422946344e-09,-2.78848176919771969e-09,-6.88077808435480076e+00,-6.73989201145133258e-06
174,-5.79694666281989157e+00,6.93954692499029768e+00,-1.53800542242041498e+01,1.44029531773129005e+00,2.08878132109214000e-17,true,1,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,-9.76354460090052669e-04,1.77371899792989418e-03,-9.76354460090052669e-04,-1.77371899792989418e-03,-3.77519548188944270e-03,0.00000000000000000e+00,complex_pair,stable,teuchos_lapack_geev,physical_ode_state,-6.13829246285804123e-04,-6.05838948242482357e+06,7.22472726785107625e+02,1.03492466090363094e-12,-5.10726544418044475e-03,1.81991061490181793e-09,-2.78869715303092089e-09,-6.88099076568115997e+00,-6.80971160330093392e-06
175,-5.78657910076976378e+00,6.94985620778288382e+00,-1.53696986128661770e+01,1.44032252481083001e+00,7.46347566858184031e-11,true,0,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,-9.72755826434704152e-04,1.78549583853841818e-03,-9.72755826434704152e-04,-1.78549583853841818e-03,-3.78263996988937538e-03,0.00000000000000000e+00,complex_pair,stable,teuchos_lapack_geev,physical_ode_state,-6.13848205122645386e-04,-6.05829592435652390e+06,7.29981973038299884e+02,1.03500458500101180e-12,-5.10742316317696222e-03,1.83879802971857849e-09,-2.78891254285144107e-09,-6.88120342730654588e+00,-6.88025445917954566e-06
176,-5.77621153871963600e+00,6.96016535647693146e+00,-1.53593431097881226e+01,1.44034973158285307e+00,6.47522318948321944e-17,true,1,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,-9.69160586928571226e-04,1.79727533293973642e-03,-9.69160586928571226e-04,-1.79727533293973642e-03,-3.79007855286075859e-03,0.00000000000000000e+00,complex_pair,stable,teuchos_lapack_geev,physical_ode_state,-6.13867175119372599e-04,-6.05820231555448845e+06,7.37569182789061870e+02,1.03508453967850925e-12,-5.10758102478361953e-03,1.85788122895868559e-09,-2.78912796073404077e-09,-6.88141594588883176e+00,-6.95152681490914198e-06
177,-5.76584397666950821e+00,6.97047450517097911e+00,-1.53489876067100681e+01,1.44037693835487612e+00,8.92627569522261763e-11,true,0,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,-9.65568540870945019e-04,1.80905840997977051e-03,-9.65568540870945019e-04,-1.80905840997977051e-03,-3.79751149757510086e-03,0.00000000000000000e+00,complex_pair,stable,teuchos_lapack_geev,physical_ode_state,-6.13886145702337576e-04,-6.05810870819883328e+06,7.45235251681457726e+02,1.03516449855677337e-12,-5.10773889614397469e-03,1.87716247523135717e-09,-2.78934338460787823e-09,-6.88162844476514834e+00,-7.02353747067647476e-06
178,-5.75547641461938131e+00,6.98078380556677924e+00,-1.53386319891761662e+01,1.44040414546072393e+00,5.22295923168076942e-17,true,1,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,-9.61979484733975791e-04,1.82084599966726474e-03,-9.61979484733975791e-04,-1.82084599966726474e-03,-3.80493901369987481e-03,0.00000000000000000e+00,complex_pair,stable,teuchos_lapack_geev,physical_ode_state,-6.13905101627923618e-04,-6.05801517750162259e+06,7.52981094885195489e+02,1.03524442346980358e-12,-5.10789658604186934e-03,1.89664408806107665e-09,-2.78955878195434735e-09,-6.88184110003318317e+00,-7.09629549803038531e-06
179,-5.74510885256925352e+00,6.99109310596257938e+00,-1.53282763716422643e+01,1.44043135256657173e+00,7.46472842962603631e-11,true,0,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,-9.58393323864697414e-04,1.83263868899926643e-03,-9.58393323864697414e-04,-1.83263868899926643e-03,-3.81236150332111938e-03,0.00000000000000000e+00,complex_pair,stable,teuchos_lapack_geev,physical_ode_state,-6.13924058138841464e-04,-6.05792164824842475e+06,7.60807447011183740e+02,1.03532435257818319e-12,-5.10805428568176546e-03,1.91632788543448295e-09,-2.78977418528703654e-09,-6.88205373560751354e+00,-7.16980722990908512e-06
180,-5.73474129051912573e+00,7.00140227225526601e+00,-1.53179208623700536e+01,1.44045855936489553e+00,6.83434094969394511e-17,true,1,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,-9.54809961888360452e-04,1.84443706788623113e-03,-9.54809961888360452e-04,-1.84443706788623113e-03,-3.81977930915836615e-03,0.00000000000000000e+00,complex_pair,stable,teuchos_lapack_geev,physical_ode_state,-6.13943025811883379e-04,-6.05782806825825572e+06,7.68715055010686001e+02,1.03540431227704320e-12,-5.10821212795874169e-03,1.93621572269435982e-09,-2.78998961669056924e-09,-6.88226622811898459e+00,-7.24407916446431301e-06
181,-5.72437372846899883e+00,7.01171143854795265e+00,-1.53075653530978428e+01,1.44048576616321933e+00,8.92698871320680428e-11,true,0,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,-9.51229212493289074e-04,1.85624200552591168e-03,-9.51229212493289074e-04,-1.85624200552591168e-03,-3.82719266954259507e-03,0.00000000000000000e+00,complex_pair,stable,teuchos_lapack_geev,physical_ode_state,-6.13961994070946434e-04,-6.05773448971366696e+06,7.76704852353258275e+02,1.03548427617589943e-12,-5.10836997998581881e-03,1.95630995786448773e-09,-2.79020505408424077e-09,-6.88247870093174807e+00,-7.31912047240431221e-06
182,-5.71400616641887105e+00,7.02202075653783453e+00,-1.52972097293715432e+01,1.44051297329536032e+00,3.01098835625490784e-17,true,1,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,-9.47650885810102104e-04,1.86805437455734918e-03,-9.47650885810102104e-04,-1.86805437455734918e-03,-3.83460176719641055e-03,0.00000000000000000e+00,complex_pair,stable,teuchos_lapack_geev,physical_ode_state,-6.13980947671677107e-04,-6.05764098781642411e+06,7.84777792854381687e+02,1.03556420609975513e-12,-5.10852765053777629e-03,1.97661300826971707e-09,-2.79042046494143465e-09,-6.88269133015100643e+00,-7.39494060715952229e-06
183,-5.70363860436874326e+00,7.03233007452771641e+00,-1.52868541056452436e+01,1.44054018042750132e+00,7.46598136186758120e-11,true,0,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,-9.44074902177881705e-04,1.87987470749933789e-03,-9.44074902177881705e-04,-1.87987470749933789e-03,-3.84200697449804587e-03,0.00000000000000000e+00,complex_pair,stable,teuchos_lapack_geev,physical_ode_state,-6.13999901857523503e-04,-6.05754748736239597e+06,7.92934642150636478e+02,1.03564414021819040e-12,-5.10868533082813915e-03,1.99712676856482757e-09,-2.79063588178375134e-09,-6.88290393968381675e+00,-7.47154616815138187e-06
184,-5.69327104231861547e+00,7.04263925840991245e+00,-1.52764985901824080e+01,1.44056738725211164e+00,2.54741965670869737e-17,true,1,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,-9.40501179482945053e-04,1.89170354161583075e-03,-9.40501179482945053e-04,-1.89170354161583075e-03,-3.84940860595124699e-03,0.00000000000000000e+00,complex_pair,stable,teuchos_lapack_geev,physical_ode_state,-6.14018867207730785e-04,-6.05745393616816495e+06,8.01176178735860731e+02,1.03572410493746945e-12,-5.10884315378251283e-03,2.01785317232154802e-09,-2.79085132670567635e-09,-6.88311640613402442e+00,-7.54894392689754083e-06
185,-5.68290348026848857e+00,7.05294844229210849e+00,-1.52661430747195723e+01,1.44059459407672197e+00,8.92770138596283509e-11,true,0,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,-9.36929544115867245e-04,1.90354169528366693e-03,-9.36929544115867245e-04,-1.90354169528366693e-03,-3.85680687483563704e-03,0.00000000000000000e+00,complex_pair,stable,teuchos_lapack_geev,physical_ode_state,-6.14037833143743234e-04,-6.05736038641871233e+06,8.09503375502485710e+02,1.03580407385597530e-12,-5.10900098648339393e-03,2.03879467700199876e-09,-2.79106677761664211e-09,-6.88332885289278540e+00,-7.62714344022866017e-06
186,-5.67253591821836078e+00,7.06325777786694342e+00,-1.52557874448044046e+01,1.44062180123514239e+00,6.42796764660253462e-17,true,1,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,-9.33359818262170294e-04,1.91538999220986807e-03,-9.33359818262170294e-04,-1.91538999220986807e-03,-3.86420194015216472e-03,0.00000000000000000e+00,complex_pair,stable,teuchos_lapack_geev,physical_ode_state,-6.14056784420470721e-04,-6.05726691330551170e+06,8.17917226543869106e+02,1.03588400878971622e-12,-5.10915863769650404e-03,2.05995380185518297e-09,-2.79128220198202585e-09,-6.88354145607280277e+00,-7.70615455953328350e-06
187,-5.66216835616823300e+00,7.07356711344177835e+00,-1.52454318148892369e+01,1.44064900839356280e+00,7.46723341014413613e-11,true,0,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,-9.29791935657296883e-04,1.92724891826276086e-03,-9.29791935657296883e-04,-1.92724891826276086e-03,-3.87159414777386596e-03,0.00000000000000000e+00,complex_pair,stable,teuchos_lapack_geev,physical_ode_state,-6.14075736282098175e-04,-6.05717344163472485e+06,8.26418529832506920e+02,1.03596394791726768e-12,-5.10931629864443473e-03,2.08133252143737225e-09,-2.79149763233143391e-09,-6.88375403957362764e+00,-7.78598416192980343e-06
188,-5.65180079411810610e+00,7.08387631490436132e+00,-1.52350762932393042e+01,1.44067621524444500e+00,6.77940440679453956e-17,true,1,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,-9.26225826931552018e-04,1.93911896555386135e-03,-9.26225826931552018e-04,-1.93911896555386135e-03,-3.87898378703430136e-03,0.00000000000000000e+00,complex_pair,stable,teuchos_lapack_geev,physical_ode_state,-6.14094699310321489e-04,-6.05707991922051366e+06,8.35008096736548850e+02,1.03604391765602268e-12,-5.10947410228328094e-03,2.10293285084781626e-09,-2.79171309076921012e-09,-6.88396647997210920e+00,-7.86663930380226318e-06
189,-5.64143323206797831e+00,7.09418551636694428e+00,-1.52247207715893715e+01,1.44070342209532720e+00,8.92841604624036284e-11,true,0,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,-9.22661329748143038e-04,1.95100090902865925e-03,-9.22661329748143038e-04,-1.95100090902865925e-03,-3.88637104903725560e-03,0.00000000000000000e+00,complex_pair,stable,teuchos_lapack_geev,physical_ode_state,-6.14113662924134214e-04,-6.05698639825028367e+06,8.43686941236549387e+02,1.03612389159323587e-12,-5.10963191566504542e-03,2.12475735118043471e-09,-2.79192855519493066e-09,-6.88417890068640048e+00,-7.94812994436152421e-06
190,-5.63106567001785052e+00,7.10449486951761422e+00,-1.52143651354888636e+01,1.44073062928001305e+00,1.92621064568576432e-17,true,1,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,-9.19098276988111296e-04,1.96289553053907804e-03,-9.19098276988111296e-04,-1.96289553053907804e-03,-3.89375607179757045e-03,0.00000000000000000e+00,complex_pair,stable,teuchos_lapack_geev,physical_ode_state,-6.14132611877707879e-04,-6.05689295390521828e+06,8.52456099404864176e+02,1.03620383153591768e-12,-5.10978954754637456e-03,2.14680864790606252e-09,-2.79214399306596317e-09,-6.88439147783672833e+00,-8.03046634970759548e-06
191,-5.62069810796772273e+00,7.11480422266828416e+00,-1.52040094993883557e+01,1.44075783646469890e+00,7.46848709308393078e-11,true,0,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,-9.15536614423394539e-04,1.97480327585619403e-03,-9.15536614423394539e-04,-1.97480327585619403e-03,-3.90113917741445344e-03,0.00000000000000000e+00,complex_pair,stable,teuchos_lapack_geev,physical_ode_state,-6.14151561415966188e-04,-6.05679951100176945e+06,8.61316402915395088e+02,1.03628377567164103e-12,-5.10994718915893861e-03,2.16908879885217568e-09,-2.79235943691992397e-09,-6.88460403531511922e+00,-8.11365568634140881e-06
192,-5.61033054591759583e+00,7.12511344170213601e+00,-1.51936539715548520e+01,1.44078504334183899e+00,1.95731088312091790e-17,true,1,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,-9.11976284134804549e-04,1.98672459822509841e-03,-9.11976284134804549e-04,-1.98672459822509841e-03,-3.90852063265028846e-03,0.00000000000000000e+00,complex_pair,stable,teuchos_lapack_geev,physical_ode_state,-6.14170522123056307e-04,-6.05670601735167205e+06,8.70268697398859445e+02,1.03636375042893190e-12,-5.11010497348933675e-03,2.19159990408320062e-09,-2.79257490887101650e-09,-6.88481644967140927e+00,-8.19770530749767777e-06
193,-5.59996298386746805e+00,7.13542266073598785e+00,-1.51832984437213483e+01,1.44081225021897907e+00,8.92913037314015685e-11,true,0,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,-9.08417133841187062e-04,1.99866023539033892e-03,-9.08417133841187062e-04,-1.99866023539033892e-03,-3.91590060888392412e-03,0.00000000000000000e+00,complex_pair,stable,teuchos_lapack_geev,physical_ode_state,-6.14189483415520190e-04,-6.05661252514475770e+06,8.79314039659248351e+02,1.03644372938391255e-12,-5.11026276755906575e-03,2.21434463269517465e-09,-2.79279038680895569e-09,-6.88502884435075746e+00,-8.28262559170986728e-06
194,-5.58959542181734115e+00,7.14573203145337921e+00,-1.51729428014390226e+01,1.44083945742991593e+00,6.30277992350765118e-17,true,1,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,-9.04859005961760861e-04,2.01061093332655181e-03,-9.04859005961760861e-04,-2.01061093332655181e-03,-3.92327922547621322e-03,0.00000000000000000e+00,complex_pair,stable,teuchos_lapack_geev,physical_ode_state,-6.14208430046791457e-04,-6.05651910955192614e+06,8.88453509520513649e+02,1.03652367433459521e-12,-5.11042038011570200e-03,2.23732572085966785e-09,-2.79300583818310123e-09,-6.88524139548091529e+00,-8.36842723724812625e-06
195,-5.57922785976721336e+00,7.15604140217077056e+00,-1.51625871591566970e+01,1.44086666464085278e+00,7.46973920448030922e-11,true,0,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,-9.01301857140359309e-04,2.02257710323118988e-03,-9.01301857140359309e-04,-2.02257710323118988e-03,-3.93065678309397620e-03,0.00000000000000000e+00,complex_pair,stable,teuchos_lapack_geev,physical_ode_state,-6.14227377262531720e-04,-6.05642569539991301e+06,8.97687973781476785e+02,1.03660362347755017e-12,-5.11057800239998229e-03,2.26054531318718729e-09,-2.79322129553907823e-09,-6.88545392694638281e+00,-8.45511771217326020e-06
196,-5.56886029771708557e+00,7.16635063876678391e+00,-1.51522316251431448e+01,1.44089387154423654e+00,1.71233627767546692e-17,true,1,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,-8.97745639800448005e-04,2.03455916479046211e-03,-8.97745639800448005e-04,-2.03455916479046211e-03,-3.93803352815649300e-03,0.00000000000000000e+00,complex_pair,stable,teuchos_lapack_geev,physical_ode_state,-6.14246335649337792e-04,-6.05633223049804289e+06,9.07018313782385007e+02,1.03668360325243463e-12,-5.11073576742899875e-03,2.28400559828995225e-09,-2.79343678100094763e-09,-6.88566631527001682e+00,-8.54270467905916112e-06
