backend,schema_version,branch_id,paper_fit_branch,point_index,T_K,p_Pa,F,N_a_m3,N_a_cm3,log_w,w_m_s,table_ii_reference_w_m_s,log_n,log_q,n,q,s,hopf_frequency,eigenvalue_real,eigenvalue_imag,residual_norm,converged,iterations,message,jacobian_coordinate_system,state_coordinate_system,continuation_parameterization,method,method_metadata,source_file,raw_loca_run,loca_continuation_mode,loca_native_hopf_stepper
loca,episode6-hopf-locus-schema-v1,upper_hopf,wa,29,204.5,30000.0,1.0,10000000000.0,10000.0,-1.920345019335983,0.14655638861854686,0.14708102148136346,11.794757853827482,-12.949445954516731,132555.65233223452,2.3775358720147128e-06,1.5386294208120073,0.004968452282454563,-1.3626549756997394e-10,0.004968438040868287,9.301244597269149e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,upper_hopf,wa,30,205.0,30000.0,1.0,10000000000.0,10000.0,-1.8818644462417413,0.15230587475672458,0.15286306627508262,11.809121832203344,-12.879738106790503,134473.4192639898,2.5491818158966944e-06,1.5372086348480316,0.005149676682647151,-1.4505024788159966e-10,0.005149661510699566,9.541640683406617e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,upper_hopf,wa,31,205.5,30000.0,1.0,10000000000.0,10000.0,-1.8436267171097729,0.158242483437725,0.1588333439840599,11.82339117296209,-12.810424618142715,136406.02199795897,2.7321420625382183e-06,1.5357785159248274,0.005336323107421869,-1.5444622898576777e-10,0.005336306940156888,9.784025432193712e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,upper_hopf,wa,32,206.0,30000.0,1.0,10000000000.0,10000.0,-1.8056309365594652,0.1643707163595916,0.1649962124819275,11.83756721166612,-12.741502932457202,138353.49012352392,2.927086692576581e-06,1.534339094944168,0.005528508200585526,-1.6450609171864312e-10,0.005528490967528084,1.0029932820660812e-13,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,upper_hopf,wa,33,206.5,30000.0,1.0,10000000000.0,10000.0,-1.7678762603756935,0.17069511613905938,0.17135605444418778,11.851651296179082,-12.672970533943284,140315.85901767688,3.134720527007396e-06,1.5328904023347794,0.005726349317536718,-1.7528663473508933e-10,0.005726330942176959,1.0281030795714722e-13,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,upper_hopf,wa,34,207.0,30000.0,1.0,10000000000.0,10000.0,-1.7303618955733475,0.17722026313461414,0.177917273916397,11.865644788940548,-12.6048249460886,142293.17045584237,3.355784629807468e-06,1.5314324680644618,0.005929964436594444,-1.8685137278032747e-10,0.0059299448357949406,1.0533599402870424e-13,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,upper_hopf,wa,35,207.5,30000.0,1.0,10000000000.0,10000.0,-1.6930871005857175,0.18395077201137477,0.1846842927228794,11.879549069198971,-12.53706373070518,144285.4732475171,3.5910578587125076e-06,1.529965321651738,0.00613947206394464,-1.992683174771668e-10,0.00613945114728811,1.0790656562017698e-13,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,upper_hopf,wa,36,208.0,30000.0,1.0,10000000000.0,10000.0,-1.656051185504351,0.1908912880470238,0.19166154671519123,11.893365535274473,-12.469684486997513,146292.82390735476,3.8413584650031e-06,1.5284889921772682,0.00635499113209417,-2.1261391601057474e-10,0.0063549688011843965,1.1052701858354491e-13,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,upper_hopf,wa,37,208.5,30000.0,1.0,10000000000.0,10000.0,-1.619253512435271,0.19804648315417947,0.1988534818598673,11.907095606788136,-12.402684850716152,148315.28735347776,4.107545742684319e-06,1.527003508294836,0.0065766408913566525,-2.2697196826889873e-10,0.0065766170390531105,1.1316256025579313e-13,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,upper_hopf,wa,38,209.0,30000.0,1.0,10000000000.0,10000.0,-1.582693495925866,0.20542105161312119,0.20626455016522202,11.920740726903654,-12.33606249335108,150352.9376402157,4.390521727739447e-06,1.5255088982420548,0.006804540794209805,-2.424344880798618e-10,0.006804515303728564,1.1585698960082623e-13,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,upper_hopf,wa,39,209.5,30000.0,1.0,10000000000.0,10000.0,-1.5463706034685605,0.21301970549974616,0.21389920544720536,11.934302364574043,-12.269815121371991,152405.85872512925,4.691232947924537e-06,1.5240051898507803,0.00703881037198938,-2.59102720358219e-10,0.007038783115976194,1.1857912965541e-13,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,upper_hopf,wa,40,210.0,30000.0,1.0,10000000000.0,10000.0,-1.5102843560762949,0.22084716979519606,0.2217618989347088,11.947782016799602,-12.203940475509075,154474.14527217302,5.0106722235599335e-06,1.5224924105572548,0.007279569103803033,-2.7708919986507534e-10,0.007279539943267594,1.2135233793490522e-13,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,upper_hopf,wa,41,210.5,30000.0,1.0,10000000000.0,10000.0,-1.4744343289434603,0.22890817715910344,0.22985707471486946,11.96118121088161,-12.138436330089519,156557.90348958978,5.349880519606779e-06,1.520970587411944,0.007526936277102687,-2.965169749276006e-10,0.007526905060246202,1.2417437627922014e-13,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,upper_hopf,wa,42,211.0,30000.0,1.0,10000000000.0,10000.0,-1.4388201521574984,0.23720746235847456,0.23818916501934803,11.974501506706142,-12.073300492394454,158657.25200882237,5.709948849488963e-06,1.5194397470891718,0.007781030839667254,-3.175227304393416e-10,0.00778099740063137,1.2700179347326733e-13,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,upper_hopf,wa,43,211.5,30000.0,1.0,10000000000.0,10000.0,-1.4034415114887044,0.2457497563306788,0.2467625853527837,11.987744499029459,-12.008530802064396,160772.32280123403,6.09202023075513e-06,1.5178999158964834,0.00804197124267511,-3.402576653592504e-10,0.008041935400088284,1.2986238411678849e-13,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,upper_hopf,wa,44,212.0,30000.0,1.0,10000000000.0,10000.0,-1.3682981492394173,0.25453977986851173,0.2555817294649985,12.00091181978135,-11.944125130535497,162903.26213631112,6.497291692808704e-06,1.5163511197837851,0.008309875274291712,-3.648891210884797e-10,0.008309836829737353,1.3284195142798496e-13,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,upper_hopf,wa,45,212.5,30000.0,1.0,10000000000.0,10000.0,-1.3333898651594123,0.26358223690936006,0.2646509641688511,12.01400514037712,-11.88008138051464,165050.23158112122,6.927016336719553e-06,1.5147933843522443,0.00858485988364737,-3.91600580521706e-10,0.00858481861987611,1.357409349517246e-13,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,upper_hopf,wa,46,213.0,30000.0,1.0,10000000000.0,10000.0,-1.2987165173953024,0.2728818074202378,0.27397462400592126,12.027026174070578,-11.816397485459454,167213.40904766507,7.38250544731901e-06,1.5132267348630533,0.008867040994538737,-4.205983589297864e-10,0.008866996673663478,1.3871056200158917e-13,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,upper_hopf,wa,47,213.5,30000.0,1.0,10000000000.0,10000.0,-1.264278023530939,0.2824431398473065,0.2835570057626617,12.039976678283509,-11.753071409125884,169392.98987898158,7.86513065704615e-06,1.511651196245875,0.009156533308820606,-4.5210854439543813e-10,0.00915648567010759,1.4178734398061557e-13,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,upper_hopf,wa,48,214.0,30000.0,1.0,10000000000.0,10000.0,-1.2300743616480845,0.2922708431311787,0.2934023628398887,12.052858456981802,-11.690101145110765,171589.18798693077,8.376326161803665e-06,1.5100667931071832,0.009453450098655844,-4.863820143082703e-10,0.009453398856253617,1.4482250326206804e-13,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,upper_hopf,wa,49,214.5,30000.0,1.0,10000000000.0,10000.0,-1.1961055714436581,0.3023694782620984,0.3035148994789277,12.065673363057861,-11.627484716427295,173802.2370366791,8.917590988267712e-06,1.5084735497383928,0.009757902987622552,-5.23698206762041e-10,0.009757847828025776,1.479175153393143e-13,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,upper_hopf,wa,50,215.0,30000.0,1.0,10000000000.0,10000.0,-1.1623717553969544,0.31274354935951015,0.31389876484806495,12.078423300718082,-11.565220175111612,176032.39167918713,9.490491312208095e-06,1.5068714901237825,0.010070001720142337,-5.643668572839072e-10,0.010069942299332177,1.509181287732817e-13,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
