panel,value_name,value_unit,T_K,curve_color,w_m_s,value,x_px_page,y_px_page,x_px_panel,y_px_panel,candidate_pixels_in_column_window,source_pdf,source_page,source_render_dpi,source_image,digitization_method,point_index
number_concentration,ice_crystal_number_concentration,1 kg-1,190,blue,0.11979284693725567,230328.7645653824,1194,4704.5,598,404.5,52,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,91
number_concentration,ice_crystal_number_concentration,1 kg-1,190,blue,0.12433071227380178,240196.57012210504,1201,4700.0,605,400.0,51,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,92
number_concentration,ice_crystal_number_concentration,1 kg-1,190,blue,0.12835688421125163,247008.8709716666,1207,4697.0,611,397.0,51,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,93
number_concentration,ice_crystal_number_concentration,1 kg-1,190,blue,0.13251343471867394,255201.12884582137,1213,4693.5,617,393.5,52,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,94
number_concentration,ice_crystal_number_concentration,1 kg-1,190,blue,0.1368045858143461,261218.5705621191,1219,4691.0,623,391.0,52,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,95
number_concentration,ice_crystal_number_concentration,1 kg-1,190,blue,0.14123469623716092,271142.989806531,1225,4687.0,629,387.0,50,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,96
number_concentration,ice_crystal_number_concentration,1 kg-1,190,blue,0.1465847989249109,281444.4653112492,1232,4683.0,636,383.0,53,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,97
number_concentration,ice_crystal_number_concentration,1 kg-1,190,blue,0.15133161966690525,290778.8087622091,1238,4679.5,642,379.5,52,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,98
number_concentration,ice_crystal_number_concentration,1 kg-1,190,blue,0.15623215557801592,300422.73359919514,1244,4676.0,648,376.0,51,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,99
number_concentration,ice_crystal_number_concentration,1 kg-1,190,blue,0.1612913843800699,308943.1302155374,1250,4673.0,654,373.0,53,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,100
number_concentration,ice_crystal_number_concentration,1 kg-1,190,blue,0.16740125321593802,320680.73807527724,1257,4669.0,661,369.0,51,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,101
number_concentration,ice_crystal_number_concentration,1 kg-1,190,blue,0.17282216825507732,329775.6792033605,1263,4666.0,667,366.0,50,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,102
number_concentration,ice_crystal_number_concentration,1 kg-1,190,blue,0.17841862749891652,340712.9681923392,1269,4662.5,673,362.5,52,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,103
number_concentration,ice_crystal_number_concentration,1 kg-1,190,blue,0.18419631555375948,353657.60046359134,1275,4658.5,679,358.5,50,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,104
number_concentration,ice_crystal_number_concentration,1 kg-1,190,blue,0.1911738446537124,368809.09246944985,1282,4654.0,686,354.0,51,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,105
number_concentration,ice_crystal_number_concentration,1 kg-1,190,blue,0.19736458187738523,379269.0190732254,1288,4651.0,692,351.0,51,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,106
number_concentration,ice_crystal_number_concentration,1 kg-1,190,blue,0.20375579227479151,390025.6033971867,1294,4648.0,698,348.0,51,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,107
number_concentration,ice_crystal_number_concentration,1 kg-1,190,blue,0.21035396772112086,401087.2590570611,1300,4645.0,704,345.0,53,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,108
number_concentration,ice_crystal_number_concentration,1 kg-1,190,blue,0.21832237320552,416325.6783773579,1307,4641.0,711,341.0,51,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,109
number_concentration,ice_crystal_number_concentration,1 kg-1,190,blue,0.22539225478378822,432143.0475848366,1313,4637.0,717,337.0,52,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,110
number_concentration,ice_crystal_number_concentration,1 kg-1,190,blue,0.2326910786587019,444399.2111457807,1319,4634.0,723,334.0,53,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,111
number_concentration,ice_crystal_number_concentration,1 kg-1,190,blue,0.2402262586142986,461283.1718603869,1325,4630.0,729,330.0,51,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,112
number_concentration,ice_crystal_number_concentration,1 kg-1,190,blue,0.24800544851342426,478808.60115158634,1331,4626.0,735,326.0,51,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,113
number_concentration,ice_crystal_number_concentration,1 kg-1,190,blue,0.257400127384969,490098.5310344294,1338,4623.5,742,323.5,52,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,114
number_concentration,ice_crystal_number_concentration,1 kg-1,190,blue,0.26573545459914244,508718.7358789359,1344,4619.5,748,319.5,50,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,115
number_concentration,ice_crystal_number_concentration,1 kg-1,190,blue,0.2743407027355516,525590.8225102387,1350,4616.0,754,316.0,52,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,116
number_concentration,ice_crystal_number_concentration,1 kg-1,190,blue,0.28322461257933756,543022.4861478866,1356,4612.5,760,312.5,52,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,117
number_concentration,ice_crystal_number_concentration,1 kg-1,190,blue,0.2939534264003636,566286.798429274,1363,4608.0,767,308.0,51,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,118
number_concentration,ice_crystal_number_concentration,1 kg-1,190,blue,0.30347245041821097,576943.9229842334,1369,4606.0,773,306.0,52,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,119
number_concentration,ice_crystal_number_concentration,1 kg-1,190,blue,0.31329972673085854,596078.7555812192,1375,4602.5,779,302.5,50,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,120
number_concentration,ice_crystal_number_concentration,1 kg-1,190,blue,0.32344523739918524,621616.1185226984,1381,4598.0,785,298.0,51,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,121
number_concentration,ice_crystal_number_concentration,1 kg-1,190,blue,0.3356976461914519,642232.5422229356,1388,4594.5,792,294.5,50,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,122
number_concentration,ice_crystal_number_concentration,1 kg-1,190,blue,0.3465684633680443,663532.7270315537,1394,4591.0,798,291.0,52,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,123
number_concentration,ice_crystal_number_concentration,1 kg-1,190,blue,0.3577913076363589,682351.416065168,1400,4588.0,804,288.0,53,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,124
number_concentration,ice_crystal_number_concentration,1 kg-1,190,blue,0.36937757860613085,701703.8286703837,1406,4585.0,810,285.0,51,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,125
number_concentration,ice_crystal_number_concentration,1 kg-1,190,blue,0.3833699475405802,735185.2092122444,1413,4580.0,817,280.0,51,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,126
number_concentration,ice_crystal_number_concentration,1 kg-1,190,blue,0.3957845255335894,756036.0599248739,1419,4577.0,823,277.0,51,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,127
number_concentration,ice_crystal_number_concentration,1 kg-1,190,blue,0.40860112185832576,781110.634537115,1425,4573.5,829,273.5,52,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,128
number_concentration,ice_crystal_number_concentration,1 kg-1,190,blue,0.42183275497897976,807016.828598893,1431,4570.0,835,270.0,51,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,129
number_concentration,ice_crystal_number_concentration,1 kg-1,190,blue,0.43549286493357703,833782.2234717883,1437,4566.5,841,266.5,50,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,130
number_concentration,ice_crystal_number_concentration,1 kg-1,190,blue,0.4519897428909923,865459.9266552386,1444,4562.5,848,262.5,50,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,131
number_concentration,ice_crystal_number_concentration,1 kg-1,190,blue,0.46662641942539007,894163.6362467862,1450,4559.0,854,259.0,51,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,132
