backend,branch_id,paper_fit_branch,input_path,input_row_index,T_K,log_w,w_m_s,table_ii_reference_log_w,table_ii_reference_w_m_s,delta_to_table_ii_log_w,delta_to_table_ii_w_m_s,relative_delta_to_table_ii_w,schema_version,method,method_metadata,source_file,continuation_parameterization,jacobian_coordinate_system,state_coordinate_system,raw_auto_run,auto_branch,auto_label,auto_hopf_source_label,raw_loca_run,loca_continuation_mode,loca_native_hopf_stepper,point_index,p_Pa,F,N_a_m3,N_a_cm3,log_n,log_q,n,q,s,hopf_frequency,eigenvalue_real,eigenvalue_imag,residual_norm,equilibrium_residual_norm,eigen_residual_norm,physical_residual_norm,converged,iterations,message,normalization,phase_condition,available_for_comparison,auto_point,auto_type_code,auto_l2_norm
auto,lower_hopf,wb,episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/auto_figure3_hopf_loci.csv,22,193.12887533,-5.7020472946,0.0033391222878407,-5.7019334012991365,0.0033395026131579253,-0.00011389330086331029,-3.8032531722532667e-07,-0.0001138868152780634,episode6-hopf-locus-schema-v1,AUTO-07p_native_equilibrium_Hopf_detection_and_ISW2_Hopf_curve_continuation,"Initial branch uses ISP=2 to label HB at T=230 K; loci restart from AUTO HB labels with ISW=2 and ICP=[1,3].",episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/raw/bs2026_figure3_hopf/b.bs2026_figure3_hopf.hb1.bw,AUTO_ISW2_Hopf_curve_active_parameters_log_w_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,bs2026_figure3_hopf,13.0,128.0,13.0,,,,22,30000.0,1.0,10000000000.0,10000.0,8.616182122,-17.483517083,5520.270391285498,2.5527307306364332e-08,1.5589221887,0.0005587454650379,0.0,0.0005587454650379,3.904020260327938e-13,3.904020260327938e-13,,1.902596191705188e-09,True,,AUTO-native Hopf curve point parsed from b.*; residual/frequency diagnostics recomputed in Python.,,,True,88.0,34.0,19.553572623
auto,lower_hopf,wb,episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/auto_figure3_hopf_loci.csv,23,193.44188782,-5.6750120393,0.0034306276736933,-5.674985713198296,0.003430717989935232,-2.6326101703944005e-05,-9.031624193227977e-08,-2.632575519096655e-05,episode6-hopf-locus-schema-v1,AUTO-07p_native_equilibrium_Hopf_detection_and_ISW2_Hopf_curve_continuation,"Initial branch uses ISP=2 to label HB at T=230 K; loci restart from AUTO HB labels with ISW=2 and ICP=[1,3].",episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/raw/bs2026_figure3_hopf/b.bs2026_figure3_hopf.hb1.fw,AUTO_ISW2_Hopf_curve_active_parameters_log_w_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,bs2026_figure3_hopf,13.0,0.0,13.0,,,,23,30000.0,1.0,10000000000.0,10000.0,8.625990551,-17.434475722,5574.681981365439,2.6810406515029913e-08,1.5581913892,0.0005731598646614,0.0,0.0005731598646614,2.807746832683856e-13,2.807746832683856e-13,,1.276678429640844e-09,True,,AUTO-native Hopf curve point parsed from b.*; residual/frequency diagnostics recomputed in Python.,,,True,565.0,0.0,19.514010789
auto,lower_hopf,wb,episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/auto_figure3_hopf_loci.csv,24,193.50788234,-5.6693224631,0.0034502021236147,-5.669313405437606,0.0034502333745222856,-9.057662394340582e-06,-3.125090758566984e-08,-9.057621381915011e-06,episode6-hopf-locus-schema-v1,AUTO-07p_native_equilibrium_Hopf_detection_and_ISW2_Hopf_curve_continuation,"Initial branch uses ISP=2 to label HB at T=230 K; loci restart from AUTO HB labels with ISW=2 and ICP=[1,3].",episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/raw/bs2026_figure3_hopf/b.bs2026_figure3_hopf.hb1.bw,AUTO_ISW2_Hopf_curve_active_parameters_log_w_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,bs2026_figure3_hopf,13.0,0.0,13.0,,,,24,30000.0,1.0,10000000000.0,10000.0,8.6280556701,-17.424155918,5586.206259008878,2.7088517211172623e-08,1.5580367996,0.000576239726093,0.0,0.000576239726093,9.494039734279245e-13,9.494039734279245e-13,,5.303343653118306e-09,True,,AUTO-native Hopf curve point parsed from b.*; residual/frequency diagnostics recomputed in Python.,,,True,711.0,0.0,19.505692317
auto,lower_hopf,wb,episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/auto_figure3_hopf_loci.csv,25,193.62083906,-5.6595925708,0.0034839360663711,-5.659612119015204,0.0034838679623048073,1.9548215203890607e-05,6.810406629267907e-08,1.9548406262682746e-05,episode6-hopf-locus-schema-v1,AUTO-07p_native_equilibrium_Hopf_detection_and_ISW2_Hopf_curve_continuation,"Initial branch uses ISP=2 to label HB at T=230 K; loci restart from AUTO HB labels with ISW=2 and ICP=[1,3].",episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/raw/bs2026_figure3_hopf/b.bs2026_figure3_hopf.hb1.bw,AUTO_ISW2_Hopf_curve_active_parameters_log_w_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,bs2026_figure3_hopf,13.0,0.0,13.0,,,,25,30000.0,1.0,10000000000.0,10000.0,8.6315880415,-17.406508522,5605.973706661807,2.7570802020503477e-08,1.5577717912,0.0005815445178877,0.0,0.0005815445178877,2.141004366736197e-12,2.141004366736197e-12,,1.1847370418038853e-08,True,,AUTO-native Hopf curve point parsed from b.*; residual/frequency diagnostics recomputed in Python.,,,True,87.0,0.0,19.491472597
auto,lower_hopf,wb,episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/auto_figure3_hopf_loci.csv,26,193.9339005,-5.6326814988,0.003578965457084,-5.632774184174849,0.0035786337547012836,9.268537484885542e-05,3.3170238271634095e-07,9.268967026328988e-05,episode6-hopf-locus-schema-v1,AUTO-07p_native_equilibrium_Hopf_detection_and_ISW2_Hopf_curve_continuation,"Initial branch uses ISP=2 to label HB at T=230 K; loci restart from AUTO HB labels with ISW=2 and ICP=[1,3].",episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/raw/bs2026_figure3_hopf/b.bs2026_figure3_hopf.hb1.fw,AUTO_ISW2_Hopf_curve_active_parameters_log_w_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,bs2026_figure3_hopf,13.0,370.0,13.0,,,,26,30000.0,1.0,10000000000.0,10000.0,8.641362955,-17.357704144,5661.040311916998,2.8949753605496988e-08,1.5570346027,0.0005964684378767,0.0,0.0005964684378767,5.979618810650948e-13,5.979618810650948e-13,,3.350867805451707e-09,True,,AUTO-native Hopf curve point parsed from b.*; residual/frequency diagnostics recomputed in Python.,,,True,566.0,34.0,19.45218249
auto,lower_hopf,wb,episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/auto_figure3_hopf_loci.csv,27,193.99990493,-5.6270180817,0.0035992921361546,-5.627125054443525,0.0035989071305929776,0.00010697274352455821,3.8500556162265887e-07,0.00010697846530961276,episode6-hopf-locus-schema-v1,AUTO-07p_native_equilibrium_Hopf_detection_and_ISW2_Hopf_curve_continuation,"Initial branch uses ISP=2 to label HB at T=230 K; loci restart from AUTO HB labels with ISW=2 and ICP=[1,3].",episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/raw/bs2026_figure3_hopf/b.bs2026_figure3_hopf.hb1.bw,AUTO_ISW2_Hopf_curve_active_parameters_log_w_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,bs2026_figure3_hopf,13.0,443.0,13.0,,,,27,30000.0,1.0,10000000000.0,10000.0,8.6434210288,-17.347434231,5672.703148035768,2.9248596977505098e-08,1.556878669,0.0005996568987786,0.0,0.0005996568987786,1.6531436192398816e-12,1.6531436192398816e-12,,9.197550387973831e-09,True,,AUTO-native Hopf curve point parsed from b.*; residual/frequency diagnostics recomputed in Python.,,,True,710.0,34.0,19.443921227
auto,lower_hopf,wb,episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/auto_figure3_hopf_loci.csv,28,194.11287929,-5.6173328551,0.003634321455719,-5.617463384005642,0.0036338471026757407,0.00013052890564235753,4.7435304325943103e-07,0.00013053742489884803,episode6-hopf-locus-schema-v1,AUTO-07p_native_equilibrium_Hopf_detection_and_ISW2_Hopf_curve_continuation,"Initial branch uses ISP=2 to label HB at T=230 K; loci restart from AUTO HB labels with ISW=2 and ICP=[1,3].",episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/raw/bs2026_figure3_hopf/b.bs2026_figure3_hopf.hb1.bw,AUTO_ISW2_Hopf_curve_active_parameters_log_w_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,bs2026_figure3_hopf,13.0,127.0,13.0,,,,28,30000.0,1.0,10000000000.0,10000.0,8.6469413936,-17.32987201,5692.708324618403,2.9766804419143317e-08,1.55661136,0.0006051485741642,0.0,0.0006051485741642,1.7895900948962006e-12,1.7895900948962006e-12,,1.0187111043613617e-08,True,,AUTO-native Hopf curve point parsed from b.*; residual/frequency diagnostics recomputed in Python.,,,True,86.0,34.0,19.429799234
auto,lower_hopf,wb,episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/auto_figure3_hopf_loci.csv,29,194.42598913,-5.5905453052,0.0037329916897901,-5.590735302675281,0.0037322824981682813,0.000189997475280812,7.09191621818886e-07,0.00019001552593270765,episode6-hopf-locus-schema-v1,AUTO-07p_native_equilibrium_Hopf_detection_and_ISW2_Hopf_curve_continuation,"Initial branch uses ISP=2 to label HB at T=230 K; loci restart from AUTO HB labels with ISW=2 and ICP=[1,3].",episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/raw/bs2026_figure3_hopf/b.bs2026_figure3_hopf.hb1.fw,AUTO_ISW2_Hopf_curve_active_parameters_log_w_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,bs2026_figure3_hopf,13.0,0.0,13.0,,,,29,30000.0,1.0,10000000000.0,10000.0,8.6566832014,-17.281303042,5748.436601328475,3.124823188639648e-08,1.5558678068,0.0006205968689058,0.0,0.0006205968689058,2.696194240151216e-13,2.696194240151216e-13,,1.308540609201714e-09,True,,AUTO-native Hopf curve point parsed from b.*; residual/frequency diagnostics recomputed in Python.,,,True,567.0,0.0,19.390779342
auto,lower_hopf,wb,episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/auto_figure3_hopf_loci.csv,30,194.49200336,-5.5849079076,0.0037540954775138,-5.585109371270818,0.0037533392398381078,0.00020146367081785854,7.562376756922555e-07,0.0002014839659750218,episode6-hopf-locus-schema-v1,AUTO-07p_native_equilibrium_Hopf_detection_and_ISW2_Hopf_curve_continuation,"Initial branch uses ISP=2 to label HB at T=230 K; loci restart from AUTO HB labels with ISW=2 and ICP=[1,3].",episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/raw/bs2026_figure3_hopf/b.bs2026_figure3_hopf.hb1.bw,AUTO_ISW2_Hopf_curve_active_parameters_log_w_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,bs2026_figure3_hopf,13.0,0.0,13.0,,,,30,30000.0,1.0,10000000000.0,10000.0,8.6587343176,-17.271082688,5760.239413097404,3.1569237479315314e-08,1.5557105341,0.0006238970859907,0.0,0.0006238970859907,9.959309630003245e-14,9.959309630003245e-14,,1.8776913357499118e-10,True,,AUTO-native Hopf curve point parsed from b.*; residual/frequency diagnostics recomputed in Python.,,,True,709.0,0.0,19.38257497
auto,lower_hopf,wb,episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/auto_figure3_hopf_loci.csv,31,194.60499516,-5.5752671113,0.0037904629714228,-5.575487353025746,0.003789628245240785,0.00022024172574663936,8.347261820150324e-07,0.00022026598072339302,episode6-hopf-locus-schema-v1,AUTO-07p_native_equilibrium_Hopf_detection_and_ISW2_Hopf_curve_continuation,"Initial branch uses ISP=2 to label HB at T=230 K; loci restart from AUTO HB labels with ISW=2 and ICP=[1,3].",episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/raw/bs2026_figure3_hopf/b.bs2026_figure3_hopf.hb1.bw,AUTO_ISW2_Hopf_curve_active_parameters_log_w_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,bs2026_figure3_hopf,13.0,0.0,13.0,,,,31,30000.0,1.0,10000000000.0,10000.0,8.6622428236,-17.253605078,5780.484742301502,3.2125842191398544e-08,1.5554409331,0.0006295810617823,0.0,0.0006295810617823,4.8803210687142486e-14,4.8803210687142486e-14,,2.637410290163948e-10,True,,AUTO-native Hopf curve point parsed from b.*; residual/frequency diagnostics recomputed in Python.,,,True,85.0,0.0,19.368550163
auto,lower_hopf,wb,episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/auto_figure3_hopf_loci.csv,32,194.91815285,-5.5486024294,0.0038928940376953,-5.548869224663047,0.003891855570541735,0.0002667952630472925,1.0384671535650439e-06,0.000266830856063986,episode6-hopf-locus-schema-v1,AUTO-07p_native_equilibrium_Hopf_detection_and_ISW2_Hopf_curve_continuation,"Initial branch uses ISP=2 to label HB at T=230 K; loci restart from AUTO HB labels with ISW=2 and ICP=[1,3].",episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/raw/bs2026_figure3_hopf/b.bs2026_figure3_hopf.hb1.fw,AUTO_ISW2_Hopf_curve_active_parameters_log_w_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,bs2026_figure3_hopf,13.0,371.0,13.0,,,,32,30000.0,1.0,10000000000.0,10000.0,8.6719519443,-17.205269955,5836.881504827356,3.3716788282928554e-08,1.5546910391,0.000645568896843,0.0,0.000645568896843,1.9395044702634605e-12,1.9395044702634605e-12,,1.1311429126692484e-08,True,,AUTO-native Hopf curve point parsed from b.*; residual/frequency diagnostics recomputed in Python.,,,True,568.0,34.0,19.32979899
auto,lower_hopf,wb,episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/auto_figure3_hopf_loci.csv,33,194.98417677,-5.5429909116,0.0039148004886164,-5.543266511722418,0.003913721717784044,0.00027560012241867327,1.0787708323561213e-06,0.00027563810361226274,episode6-hopf-locus-schema-v1,AUTO-07p_native_equilibrium_Hopf_detection_and_ISW2_Hopf_curve_continuation,"Initial branch uses ISP=2 to label HB at T=230 K; loci restart from AUTO HB labels with ISW=2 and ICP=[1,3].",episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/raw/bs2026_figure3_hopf/b.bs2026_figure3_hopf.hb1.bw,AUTO_ISW2_Hopf_curve_active_parameters_log_w_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,bs2026_figure3_hopf,13.0,442.0,13.0,,,,33,30000.0,1.0,10000000000.0,10000.0,8.6739961938,-17.195098828,5848.825751275537,3.4061475978205865e-08,1.5545324324,0.0006489840912858,0.0,0.0006489840912858,1.5821793334802117e-12,1.5821793334802117e-12,,9.253815269616528e-09,True,,AUTO-native Hopf curve point parsed from b.*; residual/frequency diagnostics recomputed in Python.,,,True,708.0,34.0,19.321651192
auto,lower_hopf,wb,episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/auto_figure3_hopf_loci.csv,34,195.09718581,-5.5333943097,0.0039525501147792,-5.533684181590971,0.003951404547645163,0.0002898718909705167,1.1455671340369206e-06,0.0002899139078836209,episode6-hopf-locus-schema-v1,AUTO-07p_native_equilibrium_Hopf_detection_and_ISW2_Hopf_curve_continuation,"Initial branch uses ISP=2 to label HB at T=230 K; loci restart from AUTO HB labels with ISW=2 and ICP=[1,3].",episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/raw/bs2026_figure3_hopf/b.bs2026_figure3_hopf.hb1.bw,AUTO_ISW2_Hopf_curve_active_parameters_log_w_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,bs2026_figure3_hopf,13.0,126.0,13.0,,,,34,30000.0,1.0,10000000000.0,10000.0,8.6774929957,-17.177705266,5869.313736611776,3.4659108787057324e-08,1.5542605481,0.0006548659168336,0.0,0.0006548659168336,2.1237869855023807e-12,2.1237869855023807e-12,,1.2283788208833369e-08,True,,AUTO-native Hopf curve point parsed from b.*; residual/frequency diagnostics recomputed in Python.,,,True,84.0,34.0,19.307723033
auto,lower_hopf,wb,episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/auto_figure3_hopf_loci.csv,35,195.4103908,-5.5068518481,0.0040588652151279,-5.5071761048614505,0.004057549313994542,0.00032425676145031446,1.3159011333580342e-06,0.00032430933835344243,episode6-hopf-locus-schema-v1,AUTO-07p_native_equilibrium_Hopf_detection_and_ISW2_Hopf_curve_continuation,"Initial branch uses ISP=2 to label HB at T=230 K; loci restart from AUTO HB labels with ISW=2 and ICP=[1,3].",episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/raw/bs2026_figure3_hopf/b.bs2026_figure3_hopf.hb1.fw,AUTO_ISW2_Hopf_curve_active_parameters_log_w_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,bs2026_figure3_hopf,13.0,0.0,13.0,,,,35,30000.0,1.0,10000000000.0,10000.0,8.6871698581,-17.129602433,5926.3859727504805,3.636705942062306e-08,1.5535043369,0.0006714087786814,0.0,0.0006714087786814,2.160996596077896e-13,2.160996596077896e-13,,9.580258808484459e-10,True,,AUTO-native Hopf curve point parsed from b.*; residual/frequency diagnostics recomputed in Python.,,,True,569.0,0.0,19.269239097
auto,lower_hopf,wb,episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/auto_figure3_hopf_loci.csv,36,195.47642429,-5.5012660737,0.004081600558676,-5.501596631205729,0.004080251577946167,0.00033055750572863474,1.348980729833256e-06,0.0003306121458599566,episode6-hopf-locus-schema-v1,AUTO-07p_native_equilibrium_Hopf_detection_and_ISW2_Hopf_curve_continuation,"Initial branch uses ISP=2 to label HB at T=230 K; loci restart from AUTO HB labels with ISW=2 and ICP=[1,3].",episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/raw/bs2026_figure3_hopf/b.bs2026_figure3_hopf.hb1.bw,AUTO_ISW2_Hopf_curve_active_parameters_log_w_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,bs2026_figure3_hopf,13.0,0.0,13.0,,,,36,30000.0,1.0,10000000000.0,10000.0,8.6892073321,-17.119480205,5938.473139546509,3.6737044465222365e-08,1.5533444012,0.0006749422424307,0.0,0.0006749422424307,2.0223138766688065e-12,2.0223138766688065e-12,,1.188033738053207e-08,True,,AUTO-native Hopf curve point parsed from b.*; residual/frequency diagnostics recomputed in Python.,,,True,707.0,0.0,19.261147561
auto,lower_hopf,wb,episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/auto_figure3_hopf_loci.csv,37,195.58945039,-5.4917134335,0.0041207774436798,-5.4920540231326385,0.004119374188584753,0.00034058963263827735,1.4032550950471637e-06,0.00034064763986135094,episode6-hopf-locus-schema-v1,AUTO-07p_native_equilibrium_Hopf_detection_and_ISW2_Hopf_curve_continuation,"Initial branch uses ISP=2 to label HB at T=230 K; loci restart from AUTO HB labels with ISW=2 and ICP=[1,3].",episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/raw/bs2026_figure3_hopf/b.bs2026_figure3_hopf.hb1.bw,AUTO_ISW2_Hopf_curve_active_parameters_log_w_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,bs2026_figure3_hopf,13.0,0.0,13.0,,,,37,30000.0,1.0,10000000000.0,10000.0,8.692692587,-17.10217013,5959.206341414146,3.73785012759179e-08,1.5530702419,0.0006810275639139,0.0,0.0006810275639139,3.5121548271303912e-12,3.5121548271303912e-12,,2.0713995185772663e-08,True,,AUTO-native Hopf curve point parsed from b.*; residual/frequency diagnostics recomputed in Python.,,,True,83.0,0.0,19.24731552
auto,lower_hopf,wb,episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/auto_figure3_hopf_loci.csv,38,195.90270215,-5.4652925483,0.0042311030639481,-5.465656094228557,0.004229565143225343,0.00036354592855669665,1.5379207227569566e-06,0.00036361201936333887,episode6-hopf-locus-schema-v1,AUTO-07p_native_equilibrium_Hopf_detection_and_ISW2_Hopf_curve_continuation,"Initial branch uses ISP=2 to label HB at T=230 K; loci restart from AUTO HB labels with ISW=2 and ICP=[1,3].",episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/raw/bs2026_figure3_hopf/b.bs2026_figure3_hopf.hb1.fw,AUTO_ISW2_Hopf_curve_active_parameters_log_w_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,bs2026_figure3_hopf,13.0,372.0,13.0,,,,38,30000.0,1.0,10000000000.0,10000.0,8.7023376331,-17.054298037,6016.961237886704,3.921141094399487e-08,1.5523077368,0.0006981412671071,0.0,0.0006981412671071,3.746493086410906e-12,3.746493086410906e-12,,2.2435524549280224e-08,True,,AUTO-native Hopf curve point parsed from b.*; residual/frequency diagnostics recomputed in Python.,,,True,570.0,34.0,19.209097353
auto,lower_hopf,wb,episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/auto_figure3_hopf_loci.csv,39,195.96874511,-5.4597323826,0.0042546942226757,-5.4600998788266075,0.004253130925873986,0.00036749622660714465,1.5632968017138468e-06,0.00036756376160524643,episode6-hopf-locus-schema-v1,AUTO-07p_native_equilibrium_Hopf_detection_and_ISW2_Hopf_curve_continuation,"Initial branch uses ISP=2 to label HB at T=230 K; loci restart from AUTO HB labels with ISW=2 and ICP=[1,3].",episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/raw/bs2026_figure3_hopf/b.bs2026_figure3_hopf.hb1.bw,AUTO_ISW2_Hopf_curve_active_parameters_log_w_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,bs2026_figure3_hopf,13.0,441.0,13.0,,,,39,30000.0,1.0,10000000000.0,10000.0,8.7043684249,-17.044224382,6029.192849153735,3.9608409425547865e-08,1.5521464768,0.0007017963437645,0.0,0.0007017963437645,2.5613882294636278e-12,2.5613882294636278e-12,,1.5423456733998364e-08,True,,AUTO-native Hopf curve point parsed from b.*; residual/frequency diagnostics recomputed in Python.,,,True,706.0,34.0,19.201061771
auto,lower_hopf,wb,episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/auto_figure3_hopf_loci.csv,40,196.08178805,-5.4502234736,0.0042953446873481,-5.4505970298558,0.004293740434127398,0.0003735562557993788,1.6042532207018873e-06,0.00037362603662554976,episode6-hopf-locus-schema-v1,AUTO-07p_native_equilibrium_Hopf_detection_and_ISW2_Hopf_curve_continuation,"Initial branch uses ISP=2 to label HB at T=230 K; loci restart from AUTO HB labels with ISW=2 and ICP=[1,3].",episodes/006-figure3-hopf-bifurcation/outputs/figure3_auto_hopf_loci/raw/bs2026_figure3_hopf/b.bs2026_figure3_hopf.hb1.bw,AUTO_ISW2_Hopf_curve_active_parameters_log_w_T,physical_ode_state,log_n_log_q_s_internal__physical_state_output,bs2026_figure3_hopf,13.0,125.0,13.0,,,,40,30000.0,1.0,10000000000.0,10000.0,8.7078422942,-17.026997237,6050.1738987086255,4.0296660517420814e-08,1.551870051,0.000708090941058,0.0,0.000708090941058,2.0307395400463915e-12,2.0307395400463915e-12,,1.2123760662063889e-08,True,,AUTO-native Hopf curve point parsed from b.*; residual/frequency diagnostics recomputed in Python.,,,True,82.0,34.0,19.187325321
