comparison,reference,variable,T_K,log_w,w_m_s,auto_value,reference_value,signed_diff,abs_diff,rel_diff,auto_residual_norm,reference_residual_norm,reference_converged
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-2.0470770253,0.1291117429316295,249198.3288964608,249198.32953520268,-0.0006387418834492564,0.0006387418834492564,2.563186858598205e-09,1.6247383143789774e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-2.018152202,0.1329008121893261,256473.19751134096,256473.19833156184,-0.0008202208846341819,0.0008202208846341819,3.1980764070864893e-09,1.271855880434565e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-1.9892273929,0.1368010781105046,263960.44675337564,263960.4475650798,-0.0008117041434161365,0.0008117041434161365,3.075097617479262e-09,1.6271925759004752e-13,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-1.960302598,0.14081580389283,271666.276946201,271666.2775393031,-0.0005931021296419203,0.0005931021296419203,2.1832011503750727e-09,1.565538866930508e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-1.9313778172,0.144948348509186,279597.069152596,279597.069602977,-0.0004503810196183622,0.0004503810196183622,1.6108216736959919e-09,1.1936864537791005e-13,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-1.9024530505,0.1492021694900744,287759.3915696743,287759.3915739047,-4.230416379868984e-06,4.230416379868984e-06,1.4701227844313448e-11,1.12912097176279e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-1.873528298,0.1535808258141266,296160.00301866274,296160.00352794805,-0.000509285309817642,0.000509285309817642,1.7196289294667762e-09,1.8246784588073985e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-1.8446035595,0.1580879809465454,304805.8605085375,304805.8613644565,-0.0008559189736843109,0.0008559189736843109,2.8080791158438003e-09,1.5389895489176964e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-1.8156788352,0.1627274057968558,313704.12387122586,313704.1248343168,-0.0009630909189581871,0.0009630909189581871,3.0700613817776376e-09,1.659410323199908e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-1.7867541251,0.1675029819648934,322862.1619709374,322862.1627763356,-0.000805398216471076,0.000805398216471076,2.494557459274098e-09,1.3621157005992518e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-1.757829429,0.172418704992789,332287.5588070281,332287.559228876,-0.00042184791527688503,0.00042184791527688503,1.269526660148961e-09,4.046221188635462e-13,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-1.728904747,0.1774786876239213,341988.1194530586,341988.1195503455,-9.728694567456841e-05,9.728694567456841e-05,2.8447463555893025e-10,1.1733208438785001e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-1.6999800791,0.1826871633091975,351971.8775272169,351971.8781658682,-0.0006386513123288751,0.0006386513123288751,1.8144952820006488e-09,6.29767516002912e-13,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-1.6710554253,0.1880484897324717,362247.1012208325,362247.1019587066,-0.0007378741283901036,0.0007378741283901036,2.036935904801843e-09,1.7924627199582061e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-1.6421307856,0.1935671524561666,372822.298657415,372822.2999488757,-0.0012914606486447155,0.0012914606486447155,3.464011269770641e-09,8.696823952674875e-13,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-1.61320616,0.1992477686738726,383706.22856246703,383706.2297460967,-0.001183629676233977,0.001183629676233977,3.0847288484661817e-09,4.549200398535471e-13,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-1.5842815485,0.2050950910730666,394907.9038941019,394907.90463973465,-0.0007456327439285815,0.0007456327439285815,1.8881180527617063e-09,5.052134339880893e-13,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-1.555356951,0.2111140118322911,406436.6007127054,406436.6011039784,-0.00039127300260588527,0.00039127300260588527,9.626913559042044e-10,9.807858490222977e-13,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-1.5264323676,0.2173095666518025,418301.86669707496,418301.8672559551,-0.0005588801577687263,0.0005588801577687263,1.3360690006835486e-09,1.8392619918963885e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-1.4975077982,0.2236869390496933,430513.5278786513,430513.52898645494,-0.0011078036623075604,0.0011078036623075604,2.5732145164302486e-09,5.717659592758542e-13,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-1.4685832429,0.2302514646126406,443081.697163205,443081.69846888457,-0.0013056795578449965,0.0013056795578449965,2.946814464142639e-09,1.2289983130657034e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-1.4396587017,0.237008635524162,456016.7827064144,456016.7838217961,-0.0011153817176818848,0.0011153817176818848,2.4459225126190916e-09,3.31699368036504e-13,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-1.4107341745,0.2439641051626037,469329.4960646608,469329.4970779816,-0.0010133208124898374,0.0010133208124898374,2.1590818791461317e-09,1.243612589440889e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-1.3818096613,0.2511236927840274,483030.862447408,483030.8629668368,-0.0005194287514314055,0.0005194287514314055,1.0753531321808473e-09,1.7595845115204498e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-1.3528851622,0.2584933883870529,497132.2284936485,497132.22853287426,-3.922573523595929e-05,3.922573523595929e-05,7.890402791169147e-11,1.6641569409302997e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-1.3239606771,0.2660793578000701,511645.2716007495,511645.27263109566,-0.0010303461458534002,0.0010303461458534002,2.0137900240041816e-09,1.7999301740415142e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-1.295036206,0.2738879477648903,526582.0111013093,526582.012742484,-0.0016411746619269252,0.0016411746619269252,3.1166553779145395e-09,1.127468492681512e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-1.266111749,0.2819256912425452,541954.8167408253,541954.818516868,-0.0017760427435860038,0.0017760427435860038,3.2771048118852095e-09,2.250476459443161e-13,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-1.2371873059,0.290199312990634,557776.4194055321,557776.4209021544,-0.0014966223388910294,0.0014966223388910294,2.6831939874230862e-09,1.7085819235011129e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-1.2082628769,0.2987157349925352,574059.92109225,574059.9223121583,-0.0012199082411825657,0.0012199082411825657,2.1250538380542313e-09,3.108395843776614e-13,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-1.1793384619,0.3074820824464705,590818.8080396339,590818.8078572289,0.00018240499775856733,0.00018240499775856733,3.0873255095550555e-10,1.2138423409625713e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-1.1504140608,0.3165056896443773,608066.957286067,608066.9585403916,-0.0012543246848508716,0.0012543246848508716,2.06280684591342e-09,1.709477957937602e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-1.1214896738,0.3257941060101381,625818.6546144871,625818.6562287781,-0.001614290988072753,0.001614290988072753,2.5794868401663995e-09,1.3393915281027889e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-1.0925653007,0.3353551026360187,644088.5998304068,644088.6019462406,-0.00211583380587399,0.00211583380587399,3.285004267239913e-09,1.4583600191625738e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-1.0636409417,0.3451966785267322,662891.9237863728,662891.9257548387,-0.00196846597827971,0.00196846597827971,2.969512678915506e-09,1.694957388268154e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-1.0347165966,0.3553270675558682,682244.1984636349,682244.1997060782,-0.0012424432206898928,0.0012424432206898928,1.8211121783448762e-09,7.137253257281959e-13,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-1.0057922654,0.3657547451549371,702161.449775123,702161.4503571707,-0.0005820476217195392,0.0005820476217195392,8.289370221385226e-10,6.958126631243026e-13,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-0.97686794827,0.3764884354048921,722660.1729045468,722660.1738172836,-0.0009127367520704865,0.0009127367520704865,1.2630234585215453e-09,1.1349131434147502e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-0.94794364506,0.3875371185150574,743757.3439412877,743757.3454944559,-0.0015531681710854173,0.0015531681710854173,2.0882727148769987e-09,1.1108631475512237e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-0.91901935581,0.3989100381499244,765470.4338378423,765470.4361152418,-0.0022773995297029614,0.0022773995297029614,2.975163275097535e-09,1.6709701620682958e-13,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-0.89009508051,0.4106167092501068,787817.4251320855,787817.4274347209,-0.0023026354610919952,0.0023026354610919952,2.9228034071165468e-09,4.695336547381676e-13,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-0.86117081915,0.4226669259740461,810816.8246313254,810816.826196449,-0.0015651235589757562,0.0015651235589757562,1.930304735186329e-09,5.458413832300359e-13,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-0.83224657174,0.4350707698828821,834487.6786283426,834487.6794435419,-0.0008151993388310075,0.0008151993388310075,9.768860091195158e-10,2.0860285603762097e-13,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-0.80332233825,0.4478386184000539,858849.5911315251,858849.5914696689,-0.00033814378548413515,0.00033814378548413515,3.937171174588339e-10,6.789518039468528e-13,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-0.7743981187,0.4609811534538618,883922.7368087826,883922.7387927531,-0.0019839705200865865,0.0019839705200865865,2.2445067119737867e-09,1.8411802577458103e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-0.74547391307,0.4745093704531152,909727.8810855532,909727.8839324901,-0.0028469369281083345,0.0028469369281083345,3.1294379103802457e-09,3.7508825438153125e-13,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-0.71654972135,0.4884345874638529,936286.3947919172,936286.3976453881,-0.002853470970876515,0.002853470970876515,3.0476475766950605e-09,1.803080339228508e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-0.68762554356,0.5027684546670071,963620.2717334892,963620.2745939378,-0.002860448556020856,0.002860448556020856,2.9684395725548913e-09,7.777042560952814e-13,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-0.65870137966,0.5175229641490061,991752.1497428596,991752.1516478307,-0.0019049710826948285,0.0019049710826948285,1.9208136624958693e-09,3.9790404004848683e-13,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-0.62977722967,0.5327104598745096,1020705.3266475034,1020705.3267014261,-5.392264574766159e-05,5.392264574766159e-05,5.282880801839383e-11,3.7468341334779134e-13,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-0.60085309358,0.5483436480578221,1050503.779425114,1050503.7812288771,-0.001803763210773468,0.001803763210773468,1.7170459002664697e-09,3.0301540676229705e-13,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-0.57192897138,0.5644356077778843,1081172.187153291,1081172.1897244933,-0.0025712023489177227,0.0025712023489177227,2.3781617519896826e-09,4.0990983675575593e-13,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-0.54300486307,0.580999801914025,1112735.9473046288,1112735.9506711045,-0.0033664756920188665,0.0033664756920188665,3.025403906460023e-09,1.3075850077525413e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-0.51408076864,0.5980500884197035,1145221.201047822,1145221.204091767,-0.0030439451802521944,0.0030439451802521944,2.6579539126384197e-09,9.750246972387694e-13,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-0.48515668809,0.6156007319041504,1178654.8505082158,1178654.853177918,-0.002669702051207423,0.002669702051207423,2.265041410561631e-09,9.95471222674872e-13,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-0.45623262141,0.6336664155774515,1213064.5855678858,1213064.5865939753,-0.0010260895360261202,0.0010260895360261202,8.458655436534992e-10,7.348255089122888e-13,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-0.42730856859,0.6522622535283883,1248478.9033973385,1248478.904836264,-0.0014389255084097385,0.0014389255084097385,1.152542908683308e-09,1.4344473931559041e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-0.39838452964,0.671403803354943,1284927.1318859097,1284927.1349174662,-0.0030315564945340157,0.0030315564945340157,2.3593217172806763e-09,1.7045845593732601e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-0.36946050454,0.6911070792118406,1322439.4577132682,1322439.4610526543,-0.0033393860794603825,0.0033393860794603825,2.5251712292389175e-09,1.6082844222915809e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-0.34053649329,0.7113885651747752,1361046.9462813288,1361046.9498736274,-0.003592298598960042,0.003592298598960042,2.639364203632788e-09,1.736540730478962e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-0.31161249589,0.732265229043011,1400781.5726619523,1400781.5750309045,-0.0023689521476626396,0.0023689521476626396,1.6911645540528866e-09,1.0752532525795566e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-0.28268851233,0.7537545365414985,1441676.2427097943,1441676.2436898449,-0.0009800505358725786,0.0009800505358725786,6.797993239898471e-10,3.699464954155922e-13,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-0.2537645426,0.7758744659253243,1483764.8243597571,1483764.8261776017,-0.0018178445752710104,0.0018178445752710104,1.2251568059839023e-09,1.90558145008432e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-0.2248405867,0.7986435230116389,1527082.177409586,1527082.180109824,-0.002700238022953272,0.002700238022953272,1.7682336013894663e-09,6.643402351446702e-13,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-0.19591664463,0.8220807566679509,1571664.1718339217,1571664.1769004122,-0.005066490499302745,0.005066490499302745,3.2236469939110797e-09,1.2839381485011061e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-0.16699271638,0.8462057747560474,1617547.7341690713,1617547.7383595502,-0.004190478939563036,0.004190478939563036,2.5906369501111887e-09,1.759777654587423e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-0.13806880194,0.8710387605275904,1664770.85949335,1664770.8642686831,-0.004775333218276501,0.004775333218276501,2.8684627541065575e-09,1.89724999493595e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,n,190.0,-0.10914490131,0.896600489499619,1713372.662043696,1713372.6638366184,-0.0017929223831743002,0.0017929223831743002,1.0464287314818906e-09,1.9652899476058808e-12,,True
