backend,schema_version,branch_id,point_index,log_w,w_m_s,n,q,s,jacobian_coordinate_system,jacobian_method,physical_jacobian_11,physical_jacobian_12,physical_jacobian_13,physical_jacobian_21,physical_jacobian_22,physical_jacobian_23,physical_jacobian_31,physical_jacobian_32,physical_jacobian_33
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,520,-2.209770193475764,0.10972586133717767,36563.05779426608,7.527551603162175e-06,1.449709299527647,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006203566994856308,-6026431.714350511,25861.334377602583,1.062657927089921e-12,-0.005161576041809314,6.480114384856599e-08,-2.863426927007e-09,-6.954163168926941,-0.0002408974266073535
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,521,-2.199402631425637,0.11086936846102691,36941.99612556918,7.605912153266888e-06,1.4497365085106897,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006203754732729218,-6026340.527796587,26130.151148534467,1.0627383143374886e-12,-0.0051617322759675306,6.54737315064686e-08,-2.8636435044178154e-09,-6.954373460635879,-0.00024339318738835966
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,522,-2.1890350693755094,0.11202479263457042,37324.86740937084,7.685089302037616e-06,1.4497637178269673,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006203942323201472,-6026249.416971202,26401.765490860173,1.0628186667772392e-12,-0.005161888327567838,6.615330931806249e-08,-2.8638600545162602e-09,-6.954583910005534,-0.00024591485417760616
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,523,-2.1786675073253816,0.11319225805123945,37711.7068171326,7.765090680796953e-06,1.449790927143245,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006204129919346126,-6026158.307523302,26676.203175099927,1.0628990233473074e-12,-0.0051620443886090705,6.683994073713262e-08,-2.8640766105081593e-09,-6.954794340290004,-0.0002484626463281563
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,524,-2.168299945275254,0.11437189019874602,38102.5503507804,7.845924019165435e-06,1.449818136151405,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006204317629014495,-6026067.147076579,26953.49039267424,1.0629794114009266e-12,-0.0051622005945788745,6.753369048065982e-08,-2.8642931953270032e-09,-6.95500462582568,-0.00025103678872287596
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,525,-2.157932383225127,0.11556381587257124,38497.444580636016,7.927598819515543e-06,1.4498453451595652,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006204505344362132,-6025975.988008883,27233.659887029997,1.0630598035895507e-12,-0.005162356809997689,6.823464083958818e-08,-2.8645097860432644e-09,-6.955214892271068,-0.000253637599662773
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,526,-2.147564821174999,0.1167681631895945,38896.43737376371,8.010124756949312e-06,1.4498725545009536,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006204692912299402,-6025884.904659205,27516.745103001536,1.063140160960524e-12,-0.00516251284284576,6.894287613275408e-08,-2.864726349438001e-09,-6.955425316391926,-0.0002562654070729722
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,527,-2.1371972591248714,0.1179850616018639,39299.56538289604,8.093509785578834e-06,1.449899763842342,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006204880485907024,-6025793.822686265,27802.77289958234,1.063220522461072e-12,-0.005162668885131346,6.965846249019407e-08,-2.8649429187251356e-09,-6.955635721434489,-0.00025892043953773324
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,528,-2.1268296970747445,0.11921464191051086,39706.866125866145,8.177761961945245e-06,1.4499269728756061,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006205068173060225,-6025702.689711644,28091.77057430061,1.0633009154555751e-12,-0.005162825072371853,7.038146735794092e-08,-2.8651595168480287e-09,-6.955845981708811,-0.0002616029314015649
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,529,-2.1164621350246167,0.12045703627981007,40118.38813422703,8.262891190346007e-06,1.4499541819088702,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006205255865890646,-6025611.558115301,28383.772253558083,1.0633813125843415e-12,-0.005162981269057966,7.111197649753277e-08,-2.8653761208672827e-09,-6.956056222899736,-0.0002643132143687531
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,530,-2.106094572974489,0.12171237825138471,40534.18129053706,8.348907555086813e-06,1.4499813912753563,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006205443411301025,-6025520.5022264505,28678.812794625803,1.0634616748856315e-12,-0.005163137283160533,7.185007778343782e-08,-2.8655926975558697e-09,-6.956266621780854,-0.0002670516301707471
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,531,-2.095727010924361,0.122980802758561,40954.28379118704,8.435819346722732e-06,1.4500086006418424,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006205630962379707,-6025429.447713586,28976.920190940815,1.0635420413157544e-12,-0.005163293306697213,7.259584013482202e-08,-2.8658092801357955e-09,-6.956477001590561,-0.0002698184170114986
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,532,-2.085359448874234,0.12426244614087148,41378.734733749065,8.523634962542638e-06,1.450035809700197,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006205818627025833,-6025338.342196191,29278.12289285053,1.0636224392502369e-12,-0.005163449475215159,7.334933384185532e-08,-2.8660258915602967e-09,-6.956687236612576,-0.00027261381909525885
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,533,-2.0749918868241064,0.12555744615871034,41807.58469360464,8.612364725769555e-06,1.4500630187585517,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006206006297347125,-6025247.238056325,29582.45646812562,1.0637028413182405e-12,-0.005163605653175299,7.41106482830455e-08,-2.8662425088800996e-09,-6.956897452558083,-0.0002754381820940076
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,534,-2.0646243247739786,0.12686594200814022,42240.8856536743,8.702019147220135e-06,1.4500902281501222,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.000620619382023868,-6025156.209613438,29889.95724612516,1.0637832085489366e-12,-0.005163761648539077,7.487987503843443e-08,-2.866459098860088e-09,-6.957107826208524,-0.0002782918621268137
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,535,-2.0542567627238517,0.12818807433585425,42678.67741902184,8.792606868123487e-06,1.4501174375416928,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006206381348796493,-6025065.182545794,30200.65440264622,1.0638635799077237e-12,-0.005163917653333557,7.565708593395661e-08,-2.8666756947303563e-09,-6.95731818079444,-0.00028117510742216723
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,536,-2.043889200673724,0.12952398525429432,43121.00073347802,8.884136640928212e-06,1.4501446466251247,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006206568990943616,-6024974.104470759,30514.577589541947,1.063943982781279e-12,-0.005164073803135662,7.64423542238574e-08,-2.866892319454021e-09,-6.9575283905731995,-0.00028408817245891243
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,537,-2.033521638623596,0.1308738183569255,43567.90830232874,8.976619225502564e-06,1.4501718557085566,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006206756638763864,-6024883.027772511,30831.763876831294,1.0640243897876145e-12,-0.005164229962376554,7.723577305616369e-08,-2.8671089500719305e-09,-6.957738581282334,-0.00028703141746490616
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,538,-2.0231540765734684,0.13223771873367104,44019.45429729878,9.070065577213518e-06,1.4501990651251981,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006206944139144664,-6024792.026760735,31152.25112813171,1.0641047619468078e-12,-0.005164385939008254,7.803743787275647e-08,-2.867325553340873e-09,-6.957948929711152,-0.0002900052135526099
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,539,-2.0127865145233415,0.13361583298650753,44475.68019987785,9.164484702797209e-06,1.4502262745418397,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006207131645189675,-6024701.027123455,31476.069751540927,1.0641851382333513e-12,-0.005164541925067249,7.884742352893943e-08,-2.8675421624990395e-09,-6.958159259082325,-0.00029300981939693566
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,540,-2.0024189524732137,0.13500830924522306,44936.62846947623,9.25988572488351e-06,1.4502534836503356,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006207319264845872,-6024609.976475931,31803.25065116037,1.064265546045074e-12,-0.0051646980561602315,7.966580636802981e-08,-2.867758800519425e-09,-6.958369443626871,-0.00029604550018362584
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,541,-1.9920513904230859,0.13641529718333878,45402.3540309854,9.3562798584551e-06,1.4502806927588314,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006207506890173147,-6024518.927204446,32133.832462708175,1.0643459579888357e-12,-0.005164854196688598,8.049268346655698e-08,-2.867975444432997e-09,-6.958579609108671,-0.00029911263130936837
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,542,-1.981683828372959,0.13783694803419705,45872.91333710038,9.453678522231564e-06,1.450307902200531,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006207694368051257,-6024427.9536089385,32467.85464885884,1.0644263350756193e-12,-0.005165010154594925,8.13281542910963e-08,-2.868192060988453e-09,-6.958789932324918,-0.00030221159951129405
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,543,-1.9713162663228312,0.1392734146072177,46348.34961634367,9.552091103916531e-06,1.4503351116422305,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006207881851591536,-6024336.981387185,32805.34890205817,1.0645067162890117e-12,-0.005165166121925151,8.217229685409247e-08,-2.8684086834320732e-09,-6.959000236490391,-0.0003053426743503762
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,544,-1.9609487042727034,0.14072485130432216,46828.70711594521,9.651527111978043e-06,1.450362320775777,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006208069448764861,-6024245.958152335,33146.34743153888,1.0645871290379928e-12,-0.005165322234315707,8.302519071820291e-08,-2.8686253347467345e-09,-6.959210395809782,-0.0003085061321697547
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,545,-1.9505811422225756,0.1421914141365303,47314.04307388094,9.751998235763603e-06,1.4503895299093235,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006208257051607219,-6024154.9362927815,33490.89050485161,1.0646675459182732e-12,-0.005165478356138251,8.388693705414813e-08,-2.868841991953526e-09,-6.959420536073294,-0.00031170236417371133
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,546,-1.9402135801724487,0.1436732607407294,47804.41631986313,9.853516376943025e-06,1.4504167393760674,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006208444506990718,-6024063.9900987055,33839.0192512581,1.0647479279317433e-12,-0.005165634295325936,8.475763952292066e-08,-2.869058621793052e-09,-6.959630834085987,-0.0003149317733819035
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,547,-1.929846018122321,0.14517055039661858,48299.87190302795,9.956091320301789e-06,1.4504439488428114,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006208631968034342,-6023973.0452776365,34190.76670180316,1.0648283140710812e-12,-0.005165790243934118,8.563737942726796e-08,-2.8692752575196863e-09,-6.959841113054777,-0.00031819464069951053
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,548,-1.9194784560721931,0.14668344404382858,48800.455933707235,1.0059732976465233e-05,1.4504711580013956,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006208819542732854,-6023882.04944064,34546.16642597861,1.0649087317564155e-12,-0.005165946337628952,8.65262396849491e-08,-2.869491922126184e-09,-6.960051247158053,-0.00032149125409652163
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,549,-1.9091108940220662,0.14821210429922113,49306.22806037721,1.0164453529210351e-05,1.4504983671599798,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006209007123098354,-6023791.054978191,34905.2603920834,1.0649891535723081e-12,-0.005166102440752372,8.742432573355281e-08,-2.869708592623755e-09,-6.960261362212323,-0.0003248220212504775
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,550,-1.8987433319719385,0.1497566954743686,49817.24958985892,1.0270265383583613e-05,1.4505255766517549,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006209194555995294,-6023700.13617073,35268.091466345344,1.0650695405115564e-12,-0.005166258361228109,8.833174560536909e-08,-2.8699252357449086e-09,-6.960471635030502,-0.0003281873621491151
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,551,-1.8883757699218107,0.15131738359321456,50333.56746858223,1.0377178738248427e-05,1.45055278614353,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006209381994550316,-6023609.218735534,35634.69407495408,1.0651499315759321e-12,-0.005166414291120946,8.924858403222625e-08,-2.8701418847521136e-09,-6.960681888811648,-0.0003315875695192478
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,552,-1.8780082078716829,0.1528943364099199,50855.229748433085,1.0485203922996772e-05,1.4505799953271383,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006209569546782059,-6023518.250281574,36005.10320510519,1.0652303541967114e-12,-0.005166570366126751,9.017492742847212e-08,-2.8703585626480022e-09,-6.960891997707846,-0.00033502294344691915
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,553,-1.867640645821556,0.15448772342689387,51382.29858990684,1.0594353636948505e-05,1.4506072045107468,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006209757104678752,-6023427.283201419,36379.36259768336,1.0653107809473093e-12,-0.005166726450557744,9.111088567852374e-08,-2.8705752464339106e-09,-6.961102087561905,-0.00033849390877662496
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,554,-1.8572730837714282,0.15609771591301402,51914.83788123992,1.0704640809817245e-05,1.4506344140275398,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.000620994451509719,-6023336.391765762,36757.51692924601,1.065391172811432e-12,-0.005166882352328245,9.205657137030873e-08,-2.870791902834252e-09,-6.961312335194593,-0.0003420009031786063
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,555,-1.8469055217213004,0.15772448692203467,52452.89654606536,1.081607607165075e-05,1.4506616235443328,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006210131931171673,-6023245.501701627,37139.602080049866,1.0654715687999412e-12,-0.005167038263512447,9.301207280936768e-08,-2.87100856511959e-09,-6.961522563797111,-0.00034554423169882667
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,556,-1.8365379596711735,0.1593682113111883,52996.52465957888,1.0928670189136374e-05,1.4506888327529524,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006210319460944706,-6023154.560615898,37525.65451486789,1.0655519963552633e-12,-0.0051671943198359285,9.397748005409031e-08,-2.8712252563024342e-09,-6.961732647495254,-0.00034912420704917265
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,557,-1.8261703976210457,0.16102906575998108,53545.78700008961,1.1042436398534851e-05,1.450716041961572,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006210506996380652,-6023063.620903229,37915.719822039995,1.0656324280396637e-12,-0.005167350385581205,9.49529076232729e-08,-2.871441953374243e-09,-6.961942712158116,-0.0003527412719640051
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,558,-1.815802835570918,0.16270722878918256,54100.750145948456,1.1157388176417877e-05,1.4507432515033694,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006210694384328626,-6022972.756824587,38309.8445649022,1.0657128248277515e-12,-0.005167506268653149,9.593847285259484e-08,-2.871658623051329e-09,-6.962152934614348,-0.0003563958825405747
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,559,-1.8054352735207901,0.1644028807800152,54661.46508126668,1.127353660246455e-05,1.4507704610451668,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006210881777930608,-6022881.894116721,38708.066139201685,1.0657932257394862e-12,-0.0051676621611354044,9.693426777204045e-08,-2.871875298612356e-09,-6.962363138047267,-0.0003600883566624505
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,560,-1.7950677114706632,0.16611620399354268,55227.98398974818,1.1390892898736212e-05,1.4507976702787846,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006211069285252971,-6022790.980384434,39110.42254970129,1.0658736582284448e-12,-0.005167818198783248,9.794038623771346e-08,-2.8720920030797183e-09,-6.962573196556386,-0.0003638190201986002
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,561,-1.7847001494205355,0.16784738259026116,55800.37437776632,1.1509470861354494e-05,1.4508248795124024,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006211256798236205,-6022700.068024463,39516.96131021777,1.0659540948457421e-12,-0.005167974245849492,9.895694759825041e-08,-2.872308713434989e-09,-6.962783236037083,-0.0003675883345266056
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,562,-1.7743325873704077,0.1695966026498935,56378.70562706252,1.1629284536878713e-05,1.450852089079191,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006211444163721771,-6022609.231288045,39927.73095054305,1.066034496556892e-12,-0.005168130110229583,9.99840741372981e-08,-2.8725253963863825e-09,-6.962993433325861,-0.0003713967749465761
